,money,recent,frequency,cluster
7208,1220.0,83,1,1
7209,5328.0,2,4,0
7210,2180.0,86,1,1
7211,3597.0,86,1,1
7212,731.0,86,1,1
7213,1344.5,86,1,1
7214,2167.0,86,1,1
7215,1813.5,86,1,1
7216,2906.5,53,2,0
7217,2019.0,16,1,2
7218,8712.0,72,2,0
7219,1058.0,86,1,1
7220,1019.5,86,1,1
7221,482.5,85,1,1
7222,1233.0,85,1,1
7223,2696.0,14,2,2
7224,560.0,85,1,1
7225,1230.5,85,1,1
7226,2283.0,85,1,1
7227,1123.0,85,1,1
7228,6157.0,73,2,0
7229,1015.0,85,1,1
7230,1319.5,72,2,1
7231,604.5,49,1,1
7232,475.5,85,1,1
7233,1121.0,57,1,1
7234,913.0,85,1,1
7235,2554.08,84,2,0
7236,621.0,47,1,1
7237,705.0,84,1,1
7238,10677.0,20,6,0
7239,510.0,85,1,1
7240,1277.0,85,1,1
7241,259.5,85,1,1
7242,1418.0,44,1,1
7243,546.0,84,1,1
7244,1822.5,75,3,0
7245,542.0,84,1,1
7246,1451.5,78,2,1
7247,815.0,10,1,2
7248,1678.0,84,1,1
7249,1521.0,84,1,1
7250,1124.0,84,1,1
7251,4890.08,1,3,2
7252,1344.0,84,1,1
7253,485.5,15,1,2
7254,481.0,45,1,1
7255,545.0,84,1,1
7256,826.0,84,1,1
7257,1006.0,13,1,2
7258,930.5,63,1,1
7259,3650.0,84,1,1
7260,445.5,84,1,1
7261,2575.0,83,1,1
7262,1625.0,83,1,1
7263,5698.5,76,2,0
7264,1237.5,83,1,1
7265,6015.0,83,1,1
7266,1539.5,83,1,1
7267,1757.5,83,1,1
7268,681.0,83,1,1
7269,3054.0,83,1,1
7270,1560.5,83,1,1
7271,653.0,83,1,1
7272,1368.0,83,1,1
7273,1656.0,54,2,0
7274,962.5,83,1,1
7275,1983.0,42,1,1
7276,1290.0,83,1,1
7277,757.5,83,1,1
7278,530.0,83,1,1
7279,699.5,83,1,1
7280,1113.0,83,1,1
7281,1335.0,83,1,1
7282,607.5,83,1,1
7283,1256.5,83,1,1
7284,1293.0,83,1,1
7285,594.0,83,1,1
7286,940.5,83,1,1
7287,952.0,1,1,2
7288,613.5,83,1,1
7289,1102.0,83,1,1
7290,709.0,83,1,1
7291,560.0,83,1,1
7292,1232.5,83,1,1
7293,1264.5,82,1,1
7294,2640.5,19,3,0
7295,511.5,82,1,1
7296,486.5,73,1,1
7297,1132.0,82,1,1
7298,2246.0,82,1,1
7299,475.5,82,1,1
7300,2202.0,82,1,1
7301,2432.9,82,1,1
7302,1052.0,82,1,1
7303,5480.0,28,3,0
7304,1031.0,82,1,1
7305,1012.0,82,1,1
7306,10435.0,54,2,0
7307,1255.5,82,1,1
7308,5128.0,15,3,0
7309,945.0,82,1,1
7310,1947.0,82,1,1
7311,910.0,82,1,1
7312,724.5,82,1,1
7313,845.0,82,1,1
7314,336.5,82,1,1
7315,977.5,82,1,1
7316,2923.0,82,1,1
7317,848.0,10,1,2
7318,930.0,82,1,1
7319,3676.0,14,2,0
7320,1388.0,81,1,1
7321,1286.5,81,1,1
7322,1516.5,81,1,1
7323,566.0,81,1,1
7324,1449.0,81,1,1
7325,1111.0,9,1,2
7326,1085.5,1,1,2
7327,681.0,4,1,2
7328,789.0,81,1,1
7329,3911.5,2,3,0
7330,679.5,81,1,1
7331,1189.5,53,2,1
7332,1578.0,62,1,1
7333,1167.0,81,1,1
7334,859.0,54,1,1
7335,421.0,81,1,1
7336,439.5,13,1,2
7337,5356.0,81,1,1
7338,6373.5,30,3,0
7339,390.0,80,1,1
7340,376.0,80,1,1
7341,558.0,80,1,1
7342,572.0,80,1,1
7343,533.0,80,1,1
7344,455.5,80,1,1
7345,1201.0,34,1,2
7346,5943.0,9,3,0
7347,1092.5,56,1,1
7348,1062.0,80,1,1
7349,825.0,80,1,1
7350,6456.0,57,3,0
7351,1165.0,80,1,1
7352,979.5,80,1,1
7353,1073.0,80,1,1
7354,739.5,58,1,1
7355,1380.5,79,1,1
7356,1364.0,79,1,1
7357,6907.0,70,2,0
7358,7041.0,72,3,0
7359,1789.5,48,2,0
7360,734.5,79,1,1
7361,2417.0,4,3,0
7362,701.5,48,1,1
7363,821.0,79,1,1
7364,1916.0,79,1,1
7365,12179.0,79,1,1
7366,581.0,79,1,1
7367,841.5,78,1,1
7368,2507.0,40,1,1
7369,1364.0,78,1,1
7370,1841.5,78,1,1
7371,1577.0,78,1,1
7372,638.0,78,1,1
7373,3340.5,40,3,0
7374,2890.5,78,1,1
7375,1203.0,78,1,1
7376,943.5,78,1,1
7377,718.5,78,1,1
7378,1161.0,78,1,1
7379,911.5,78,1,1
7380,2172.0,78,1,1
7381,646.0,78,1,1
7382,1789.5,8,2,2
7383,818.0,22,1,2
7384,583.0,77,1,1
7385,497.0,77,1,1
7386,751.0,77,1,1
7387,2598.0,77,1,1
7388,745.0,77,1,1
7389,2454.0,77,1,1
7390,1759.5,77,1,1
7391,6389.0,28,2,0
7392,2196.0,76,1,1
7393,2197.0,76,1,1
7394,1668.0,34,3,0
7395,874.5,76,1,1
7396,829.0,76,1,1
7397,4992.5,37,3,0
7398,583.0,76,1,1
7399,998.5,76,1,1
7400,14832.5,73,2,0
7401,2685.0,76,1,1
7402,1976.0,76,1,1
7403,570.5,76,1,1
7404,1126.5,76,1,1
7405,6171.0,48,3,0
7406,446.0,76,1,1
7407,366.5,76,1,1
7408,929.0,76,1,1
7409,1916.0,76,1,1
7410,522.0,76,1,1
7411,980.5,76,1,1
7412,580.0,76,1,1
7413,1283.0,76,1,1
7414,9352.0,44,3,0
7415,3610.0,76,1,1
7416,1260.0,76,1,1
7417,1535.0,3,1,2
7418,926.0,75,1,1
7419,655.5,1,1,2
7420,1476.5,75,1,1
7421,460.0,75,1,1
7422,904.0,75,1,1
7423,2096.0,75,1,1
7424,909.5,75,1,1
7425,1716.0,75,1,1
7426,893.5,75,1,1
7427,505.0,75,1,1
7428,3107.0,13,4,0
7429,688.0,18,1,2
7430,643.0,75,1,1
7431,571.5,75,1,1
7432,12587.0,30,6,0
7433,1008.0,49,1,1
7434,952.0,74,1,1
7435,1443.5,30,2,2
7436,1525.0,74,1,1
7437,1487.91,74,1,1
7438,1396.5,74,1,1
7439,866.0,74,1,1
7440,579.0,74,1,1
7441,845.0,54,1,1
7442,1002.0,74,1,1
7443,1045.3,53,2,1
7444,9411.5,2,3,0
7445,1775.0,74,1,1
7446,1312.5,74,1,1
7447,13331.0,14,3,0
7448,1372.0,74,1,1
7449,1695.0,74,1,1
7450,1103.0,74,1,1
7451,9483.5,72,3,0
7452,4851.0,19,3,0
7453,1094.5,72,1,1
7454,544.0,73,1,1
7455,917.0,73,1,1
7456,843.0,73,1,1
7457,1435.0,73,1,1
7458,963.0,73,1,1
7459,694.5,73,1,1
7460,1057.5,73,1,1
7461,794.0,73,1,1
7462,4682.5,73,1,1
7463,420.0,11,1,2
7464,4327.5,56,2,0
7465,735.0,73,1,1
7466,968.0,73,1,1
7467,1115.0,73,1,1
7468,948.0,40,1,2
7469,1808.0,73,1,1
7470,1344.5,73,1,1
7471,660.0,6,1,2
7472,1059.0,31,1,2
7473,951.0,46,2,1
7474,1828.0,72,1,1
7475,895.0,72,1,1
7476,7161.0,68,2,0
7477,270.0,72,1,1
7478,528.5,72,1,1
7479,1580.5,72,1,1
7480,2082.0,60,2,0
7481,1566.0,72,1,1
7482,490.0,72,1,1
7483,1382.0,72,1,1
7484,2230.0,72,1,1
7485,960.0,72,1,1
7486,912.0,72,1,1
7487,488.0,72,1,1
7488,530.0,72,1,1
7489,3342.5,8,2,2
7490,3499.5,12,3,0
7491,8003.0,26,5,0
7492,625.0,72,1,1
7493,1214.0,72,1,1
7494,839.0,72,1,1
7495,1525.0,72,1,1
7496,2617.0,19,1,2
7497,2086.0,72,1,1
7498,1232.0,72,1,1
7499,1006.0,72,1,1
7500,3053.0,72,1,1
7501,12056.5,50,4,0
7502,918.5,26,1,2
7503,12771.0,11,3,0
7504,743.0,72,1,1
7505,4741.5,19,2,0
7506,704.5,61,1,1
7507,1480.0,71,1,1
7508,2757.0,54,1,1
7509,890.0,71,1,1
7510,2778.0,71,1,1
7511,716.0,71,1,1
7512,1165.0,71,1,1
7513,7221.01,25,2,0
7514,20.0,71,1,1
7515,653.0,71,1,1
7516,5765.0,68,2,0
7517,2065.0,71,1,1
7518,2066.0,71,1,1
7519,3904.5,53,4,0
7520,1806.0,71,1,1
7521,806.0,71,1,1
7522,19501.0,38,3,0
7523,3537.5,46,2,0
7524,1009.0,71,1,1
7525,421.5,71,1,1
7526,1256.0,71,1,1
7527,2944.0,54,2,0
7528,1295.0,71,1,1
7529,12.0,71,1,1
7530,8073.5,22,3,0
7531,3334.0,71,1,1
7532,714.0,71,1,1
7533,827.5,71,1,1
7534,372.0,71,1,1
7535,8039.0,71,1,1
7536,1802.5,71,1,1
7537,5343.5,41,2,0
7538,4041.0,71,1,1
7539,1322.0,71,1,1
7540,6765.5,60,2,0
7541,1283.0,70,1,1
7542,630.0,70,1,1
7543,624.0,70,1,1
7544,661.0,70,1,1
7545,6262.5,31,3,0
7546,1697.0,70,1,1
7547,808.0,70,1,1
7548,616.0,70,1,1
7549,898.0,70,1,1
7550,810.0,70,1,1
7551,688.0,70,1,1
7552,13591.0,70,1,0
7553,5223.0,56,2,0
7554,509.0,70,1,1
7555,1059.0,70,1,1
7556,699.0,70,1,1
7557,724.0,70,1,1
7558,2961.0,23,2,0
7559,876.0,70,1,1
7560,529.0,70,1,1
7561,9901.0,70,1,1
7562,2130.0,36,1,2
7563,2379.0,70,1,1
7564,1011.5,70,1,1
7565,9909.0,5,6,0
7566,845.0,70,1,1
7567,1517.0,70,1,1
7568,871.0,70,1,1
7569,734.0,70,1,1
7570,1078.0,70,1,1
7571,4773.0,37,2,0
7572,317.5,70,1,1
7573,1898.0,70,1,1
7574,672.5,70,1,1
7575,567.0,70,1,1
7576,1199.5,70,1,1
7577,794.0,70,1,1
7578,748.5,70,1,1
7579,11343.0,70,1,1
7580,595.0,69,1,1
7581,976.0,69,1,1
7582,410.0,69,1,1
7583,962.5,69,1,1
7584,6430.5,5,5,0
7585,1099.5,69,1,1
7586,1091.5,69,1,1
7587,346.0,20,1,2
7588,1034.0,21,1,2
7589,542.0,69,1,1
7590,1213.0,69,1,1
7591,618.0,69,1,1
7592,1141.0,25,2,2
7593,2146.5,69,1,1
7594,1986.0,26,1,2
7595,1054.5,69,1,1
7596,722.5,69,1,1
7597,1163.0,69,1,1
7598,826.0,69,1,1
7599,3835.5,22,2,0
7600,535.5,69,1,1
7601,607.0,68,1,1
7602,630.0,68,1,1
7603,647.0,68,1,1
7604,478.5,68,1,1
7605,827.0,68,1,1
7606,2251.0,68,1,1
7607,501.5,68,1,1
7608,5901.0,7,4,0
7609,5347.5,14,2,0
7610,651.0,19,1,2
7611,702.0,67,1,1
7612,977.0,67,1,1
7613,6573.0,67,1,1
7614,2450.0,45,2,0
7615,540.0,67,1,1
7616,5010.0,50,3,0
7617,1796.5,60,1,1
7618,1597.5,19,2,2
7619,1069.0,67,1,1
7620,660.0,67,1,1
7621,6526.0,13,2,0
7622,1610.0,67,1,1
7623,1338.0,67,1,1
7624,8172.0,67,1,1
7625,1590.5,51,1,1
7626,516.0,67,1,1
7627,424.5,66,1,1
7628,616.0,66,1,1
7629,624.0,66,1,1
7630,1682.0,66,1,1
7631,839.0,66,1,1
7632,970.0,66,1,1
7633,595.0,66,1,1
7634,1734.0,66,1,1
7635,965.66,66,1,1
7636,645.5,66,1,1
7637,9893.0,7,5,0
7638,1265.5,66,1,1
7639,1942.0,3,3,2
7640,7469.0,34,3,0
7641,2822.0,37,2,0
7642,2991.5,34,2,0
7643,1034.0,65,1,1
7644,3972.0,65,1,1
7645,573.0,65,1,1
7646,15000.0,65,1,0
7647,2361.0,65,1,1
7648,1000.0,65,1,1
7649,622.0,65,1,1
7650,1157.0,65,1,1
7651,2940.5,65,1,1
7652,860.0,13,1,2
7653,739.0,24,1,2
7654,816.0,64,1,1
7655,1549.0,23,1,2
7656,3961.0,64,1,1
7657,894.5,64,1,1
7658,460.5,64,1,1
7659,2570.0,64,1,1
7660,1295.0,54,1,1
7661,9145.0,40,2,0
7662,2182.5,11,1,2
7663,570.5,63,1,1
7664,668.5,63,1,1
7665,989.0,63,1,1
7666,5474.0,35,2,0
7667,1485.5,63,1,1
7668,467.5,63,1,1
7669,1048.0,63,1,1
7670,690.0,63,1,1
7671,2677.0,63,1,1
7672,7456.0,63,1,1
7673,6555.5,63,1,1
7674,3510.0,20,2,0
7675,5409.0,41,2,0
7676,8683.0,63,1,1
7677,1022.0,62,1,1
7678,1949.5,16,2,2
7679,1162.0,62,1,1
7680,1430.0,62,1,1
7681,631.5,7,1,2
7682,1142.0,62,1,1
7683,6283.0,62,1,1
7684,1150.5,62,1,1
7685,1915.0,62,1,1
7686,660.0,62,1,1
7687,1022.5,7,2,2
7688,12392.0,62,1,0
7689,5256.5,30,2,0
7690,1519.0,20,2,2
7691,348.0,37,1,2
7692,940.0,36,2,2
7693,3141.0,62,1,1
7694,779.0,62,1,1
7695,1232.0,59,2,1
7696,3307.0,62,1,1
7697,6541.8,62,1,1
7698,6374.0,6,3,0
7699,2077.55,61,1,1
7700,414.0,61,1,1
7701,1382.0,61,1,1
7702,1081.0,61,1,1
7703,2498.0,40,2,0
7704,1888.0,61,1,1
7705,3689.0,61,1,1
7706,1147.0,61,1,1
7707,1324.0,61,1,1
7708,502.0,61,1,1
7709,1735.0,61,1,1
7710,6021.5,58,2,0
7711,2379.0,61,1,1
7712,1033.0,61,1,1
7713,1165.5,34,1,2
7714,1639.0,61,1,1
7715,662.0,61,1,1
7716,1059.0,61,1,1
7717,6156.5,40,2,0
7718,442.0,61,1,1
7719,14005.0,59,2,0
7720,569.0,61,1,1
7721,3294.0,58,1,1
7722,988.0,60,1,1
7723,2876.0,11,1,2
7724,2888.5,20,3,0
7725,335.5,60,1,1
7726,1254.0,60,1,1
7727,612.0,60,1,1
7728,857.5,60,1,1
7729,9542.0,45,2,0
7730,514.0,60,1,1
7731,1507.0,60,1,1
7732,945.0,17,1,2
7733,823.5,59,1,1
7734,797.0,59,1,1
7735,12.0,9,1,2
7736,803.5,59,1,1
7737,1752.0,46,2,0
7738,320.5,59,1,1
7739,1455.0,59,1,1
7740,999.0,59,1,1
7741,858.0,59,1,1
7742,2053.0,59,1,1
7743,4343.5,48,2,0
7744,2255.5,59,1,1
7745,14486.0,59,1,0
7746,2146.5,59,1,1
7747,1302.0,49,2,1
7748,7674.0,22,4,0
7749,281.0,58,1,1
7750,2491.5,58,1,1
7751,1639.5,15,2,2
7752,1395.5,44,2,2
7753,1053.0,58,1,1
7754,1221.0,58,1,1
7755,1364.0,58,1,1
7756,1036.0,58,1,1
7757,646.0,58,1,1
7758,681.0,58,1,1
7759,1575.0,15,2,2
7760,69583.5,2,21,0
7761,2343.5,2,2,2
7762,9418.5,15,3,0
7763,647.0,57,1,1
7764,688.0,57,1,1
7765,10873.0,55,2,0
7766,1851.5,57,1,1
7767,2504.0,56,1,1
7768,1047.0,56,1,1
7769,780.5,56,1,1
7770,758.0,56,1,1
7771,989.0,56,1,1
7772,1344.5,56,1,1
7773,1944.0,47,2,0
7774,742.5,17,1,2
7775,1580.5,56,1,1
7776,1888.0,56,1,1
7777,2807.5,18,4,0
7778,3002.0,56,1,1
7779,18547.0,56,1,0
7780,4277.0,14,3,0
7781,6492.0,6,3,0
7782,407.0,55,1,1
7783,1024.0,55,1,1
7784,1842.5,55,1,1
7785,765.0,55,1,1
7786,2486.5,36,2,0
7787,1330.0,1,1,2
7788,664.0,55,1,1
7789,1382.5,12,2,2
7790,5972.5,38,2,0
7791,12653.5,7,3,0
7792,3034.0,16,2,0
7793,485.0,54,1,1
7794,1256.0,55,1,1
7795,1387.0,55,1,1
7796,753.0,55,1,1
7797,980.0,55,1,1
7798,2251.0,45,2,0
7799,12630.0,26,2,0
7800,435.0,55,1,1
7801,698.0,55,1,1
7802,1214.0,54,1,1
7803,80.0,54,1,1
7804,1765.07,26,2,2
7805,662.0,54,1,1
7806,1816.0,54,1,1
7807,991.0,54,1,1
7808,497.5,54,1,1
7809,1165.0,54,1,1
7810,300.5,54,1,1
7811,851.0,54,1,1
7812,2798.0,54,1,1
7813,1456.5,54,1,1
7814,1589.0,54,1,1
7815,3070.0,54,1,1
7816,1360.0,54,1,1
7817,11664.0,5,5,0
7818,279.0,54,1,1
7819,3991.0,34,2,0
7820,912.0,54,1,1
7821,802.0,27,2,2
7822,26107.5,36,8,0
7823,3111.5,15,2,0
7824,2258.0,4,1,2
7825,810.0,25,1,2
7826,523.0,53,1,1
7827,861.5,53,1,1
7828,1801.5,53,1,1
7829,6075.0,12,4,0
7830,515.0,8,1,2
7831,2576.0,53,1,1
7832,1106.0,53,1,1
7833,2132.0,53,1,1
7834,665.5,17,1,2
7835,528.0,53,1,1
7836,677.0,4,1,2
7837,1344.0,53,1,1
7838,2657.0,53,1,1
7839,384.0,53,1,1
7840,2234.0,53,1,1
7841,2056.0,40,1,1
7842,674.0,53,1,1
7843,1044.5,53,1,1
7844,765.5,53,1,1
7845,450.5,53,1,1
7846,5772.5,26,3,0
7847,715.0,47,1,1
7848,1101.5,52,1,1
7849,1574.0,52,1,1
7850,1728.08,52,1,1
7851,430.0,52,1,1
7852,830.0,52,1,1
7853,1653.0,52,1,1
7854,1712.5,52,1,1
7855,591.0,52,1,1
7856,947.0,52,1,1
7857,3203.0,48,2,0
7858,534.0,51,1,1
7859,6841.0,44,3,0
7860,707.0,3,1,2
7861,3805.5,15,4,0
7862,3514.0,22,3,0
7863,57912.0,42,2,0
7864,430.5,51,1,1
7865,1369.0,51,1,1
7866,1141.0,50,1,1
7867,736.0,50,1,1
7868,953.0,50,1,1
7869,1350.0,50,1,1
7870,316.0,50,1,1
7871,13316.0,3,4,0
7872,1416.0,10,1,2
7873,854.5,50,1,1
7874,998.0,50,1,1
7875,8349.0,50,1,1
7876,985.0,50,1,1
7877,550.5,50,1,1
7878,3453.0,24,2,0
7879,1231.5,45,2,1
7880,572.5,50,1,1
7881,960.0,40,1,2
7882,828.5,49,1,1
7883,3770.0,49,1,1
7884,525.5,49,1,1
7885,9352.600000000002,41,2,0
7886,10613.5,14,3,0
7887,994.0,49,1,1
7888,520.0,49,1,1
7889,802.5,49,1,1
7890,1105.0,31,1,2
7891,9030.0,6,2,0
7892,926.0,49,1,1
7893,561.0,49,1,1
7894,720.0,28,1,2
7895,16.0,49,1,2
7896,10417.0,36,2,0
7897,1482.0,48,1,1
7898,2608.5,48,1,1
7899,1389.0,48,1,1
7900,1027.0,48,1,1
7901,467.0,48,1,1
7902,2976.0,39,1,1
7903,4592.5,18,2,0
7904,6138.0,17,3,0
7905,517.0,48,1,1
7906,663.0,48,1,1
7907,3340.0,48,1,1
7908,607.5,48,1,1
7909,1116.0,48,1,1
7910,4961.0,34,2,0
7911,456.0,48,1,1
7912,5372.0,6,2,0
7913,3028.0,48,1,1
7914,788.0,48,1,1
7915,1157.0,44,1,1
7916,1475.0,47,1,1
7917,1086.0,47,1,1
7918,1722.5,27,1,2
7919,854.0,47,1,1
7920,440.0,47,1,1
7921,48.0,47,1,2
7922,1074.5,47,1,1
7923,1306.0,43,1,1
7924,1379.0,43,1,1
7925,509.5,47,1,1
7926,1469.0,12,1,2
7927,1079.0,47,1,1
7928,842.5,47,1,1
7929,5465.0,43,2,0
7930,958.5,46,1,1
7931,1074.0,46,1,1
7932,2090.5,46,1,1
7933,672.0,46,1,1
7934,3437.0,46,1,1
7935,784.0,41,2,2
7936,1718.0,23,4,0
7937,393.5,46,1,1
7938,680.5,46,1,1
7939,744.0,46,1,1
7940,1290.5,29,2,2
7941,1893.5,23,1,2
7942,2105.0,18,1,2
7943,743.0,45,1,1
7944,585.0,45,1,1
7945,513.0,45,1,1
7946,1312.0,2,2,2
7947,3294.0,45,1,1
7948,5021.17,45,1,1
7949,2952.0,45,1,1
7950,1660.0,45,1,1
7951,1380.5,45,1,1
7952,978.0,45,1,1
7953,926.0,32,1,2
7954,1326.0,45,1,1
7955,5794.0,18,2,0
7956,5333.0,11,3,0
7957,509.0,44,1,2
7958,3070.5,13,3,0
7959,2009.0,44,1,1
7960,4687.0,12,3,0
7961,3689.0,12,3,0
7962,666.5,44,1,1
7963,1689.0,44,1,1
7964,1091.5,44,1,1
7965,1472.0,18,2,2
7966,608.0,44,1,1
7967,770.0,44,1,1
7968,9057.0,6,4,0
7969,4940.0,44,1,1
7970,785.5,38,1,2
7971,9431.0,44,1,0
7972,3296.0,28,2,0
7973,986.08,43,1,1
7974,2126.0,10,1,2
7975,2111.0,43,1,1
7976,1208.0,43,1,1
7977,567.0,43,1,2
7978,1462.5,17,1,2
7979,2488.5,8,2,2
7980,741.0,43,1,1
7981,1517.0,43,1,1
7982,947.0,43,1,1
7983,201.0,43,1,2
7984,8915.5,29,3,0
7985,1236.0,43,1,1
7986,558.0,43,1,2
7987,2233.0,21,1,2
7988,1501.0,43,1,1
7989,4799.0,26,2,0
7990,593.0,14,1,2
7991,1690.0,22,2,2
7992,1181.5,41,1,2
7993,923.0,42,1,1
7994,1944.0,23,1,2
7995,1805.5,42,1,1
7996,1002.5,42,1,1
7997,2590.0,25,1,2
7998,828.0,42,1,2
7999,1164.5,42,1,1
8000,508.5,42,1,2
8001,1817.0,26,2,2
8002,5547.0,38,2,0
8003,2430.5,9,2,2
8004,3923.0,34,2,0
8005,459.0,35,1,2
8006,4278.5,8,2,0
8007,10.0,41,1,2
8008,1745.5,41,1,1
8009,1996.5,41,1,1
8010,994.0,41,1,2
8011,744.0,41,1,2
8012,1555.0,41,1,1
8013,685.0,41,1,2
8014,3768.5,3,3,0
8015,788.0,41,1,2
8016,551.0,41,1,2
8017,954.5,41,1,2
8018,6668.0,3,4,0
8019,2414.5,31,3,0
8020,1528.0,41,1,1
8021,827.5,26,1,2
8022,791.5,22,2,2
8023,1351.0,41,1,1
8024,3442.0,22,3,0
8025,988.5,41,1,2
8026,13502.5,40,2,0
8027,771.0,41,1,2
8028,2677.0,41,1,1
8029,1803.0,40,1,1
8030,828.05,40,1,2
8031,2263.0,40,1,1
8032,869.0,40,1,2
8033,1019.0,40,1,2
8034,1552.0,40,1,2
8035,1037.0,40,1,2
8036,1552.0,40,1,2
8037,331.0,40,1,2
8038,994.5,40,1,2
8039,1621.0,15,1,2
8040,1558.0,40,1,2
8041,4676.5,21,3,0
8042,2888.0,35,2,0
8043,1490.0,39,1,2
8044,679.5,39,1,2
8045,1054.0,39,1,2
8046,857.0,6,1,2
8047,6627.0,15,2,0
8048,611.5,11,1,2
8049,2241.0,39,1,2
8050,3187.5,6,3,0
8051,7162.0,7,3,0
8052,840.0,38,1,2
8053,655.0,38,1,2
8054,8780.0,27,2,0
8055,1762.0,38,1,2
8056,4246.0,38,1,1
8057,674.0,38,1,2
8058,1226.0,16,1,2
8059,2107.0,37,1,2
8060,1085.0,37,1,2
8061,3034.0,37,1,2
8062,1059.5,37,1,2
8063,1613.5,37,1,2
8064,1422.0,37,1,2
8065,1433.0,37,1,2
8066,1220.0,37,1,2
8067,612.0,37,1,2
8068,2350.0,27,2,0
8069,681.5,37,1,2
8070,1115.0,37,1,2
8071,789.5,37,1,2
8072,2227.5,37,1,2
8073,3094.0,36,1,2
8074,1090.0,36,1,2
8075,1810.5,36,1,2
8076,792.0,26,1,2
8077,607.0,36,1,2
8078,800.0,36,1,2
8079,6746.0,36,1,1
8080,1200.0,36,1,2
8081,3866.0,36,1,2
8082,872.5,36,1,2
8083,827.0,36,1,2
8084,548.0,36,1,2
8085,10940.5,7,4,0
8086,9892.5,5,3,0
8087,1960.0,36,1,2
8088,1512.0,9,1,2
8089,1465.0,36,1,2
8090,1923.0,1,1,2
8091,751.5,36,1,2
8092,861.5,36,1,2
8093,1046.0,36,1,2
8094,2644.0,36,1,2
8095,705.0,36,1,2
8096,7224.0,36,1,1
8097,1143.0,36,1,2
8098,861.5,36,1,2
8099,767.0,36,1,2
8100,20.0,36,1,2
8101,5162.0,36,1,2
8102,5082.5,6,3,0
8103,1711.0,35,1,2
8104,2134.0,35,1,2
8105,1559.5,35,1,2
8106,1213.0,35,1,2
8107,25592.0,15,3,0
8108,49313.0,33,2,0
8109,4713.5,35,1,2
8110,709.0,35,1,2
8111,4819.0,13,2,0
8112,686.0,35,1,2
8113,5435.0,17,2,0
8114,4575.0,35,1,2
8115,32895.5,5,9,0
8116,1521.5,35,1,2
8117,1703.0,35,1,2
8118,700.0,35,1,2
8119,2385.0,10,1,2
8120,1316.0,35,1,2
8121,1421.0,35,1,2
8122,1602.5,35,1,2
8123,1103.0,35,1,2
8124,5457.0,35,1,2
8125,1950.5,35,1,2
8126,2384.0,35,1,2
8127,1380.0,35,1,2
8128,717.5,35,1,2
8129,1250.5,35,1,2
8130,2671.0,27,2,0
8131,917.0,34,1,2
8132,642.5,34,1,2
8133,586.0,34,1,2
8134,1999.0,34,1,2
8135,898.0,7,1,2
8136,1089.5,34,1,2
8137,1601.0,34,1,2
8138,511.5,34,1,2
8139,4081.0,34,1,2
8140,1711.5,34,1,2
8141,451.0,34,1,2
8142,646.0,34,1,2
8143,6688.0,7,4,0
8144,3274.5,26,2,0
8145,5690.0,34,1,2
8146,5831.5,34,1,2
8147,1460.0,34,1,2
8148,645.0,34,1,2
8149,782.0,34,1,2
8150,920.0,28,1,2
8151,3385.5,31,2,0
8152,1087.0,34,1,2
8153,263.0,34,1,2
8154,1962.5,34,1,2
8155,4866.0,1,3,2
8156,1511.0,34,1,2
8157,812.5,34,1,2
8158,369.0,34,1,2
8159,403.5,33,1,2
8160,717.0,33,1,2
8161,1727.0,33,1,2
8162,1110.0,33,1,2
8163,447.0,12,1,2
8164,694.0,33,1,2
8165,3030.0,33,1,2
8166,568.0,33,1,2
8167,6357.0,2,2,2
8168,4444.0,33,1,2
8169,734.0,33,1,2
8170,815.0,33,1,2
8171,4446.0,33,1,2
8172,2148.0,33,1,2
8173,535.5,33,1,2
8174,460.5,33,1,2
8175,2329.0,33,1,2
8176,7436.0,15,2,0
8177,1042.0,33,1,2
8178,712.0,33,1,2
8179,2279.0,32,1,2
8180,1019.0,32,1,2
8181,1095.0,32,1,2
8182,496.5,32,1,2
8183,1415.5,23,1,2
8184,644.5,32,1,2
8185,1142.0,32,1,2
8186,1101.0,32,1,2
8187,4950.0,32,1,2
8188,80.0,31,1,2
8189,40.0,31,1,2
8190,755.0,31,1,2
8191,2985.0,21,2,0
8192,4340.5,8,3,0
8193,1414.0,31,1,2
8194,1480.0,31,1,2
8195,982.0,28,1,2
8196,8302.0,26,2,0
8197,665.5,17,1,2
8198,12.0,31,1,2
8199,2997.0,31,1,2
8200,829.0,17,1,2
8201,1404.5,31,1,2
8202,40.0,31,1,2
8203,4595.5,13,2,0
8204,859.0,30,1,2
8205,5990.0,9,4,0
8206,402.5,30,1,2
8207,747.5,30,1,2
8208,1417.5,30,1,2
8209,2500.0,19,1,2
8210,1349.0,30,1,2
8211,787.5,30,1,2
8212,3652.0,21,3,0
8213,637.0,20,1,2
8214,1190.0,30,1,2
8215,5729.0,30,1,2
8216,7035.5,29,2,0
8217,9180.0,30,1,0
8218,629.0,5,1,2
8219,3514.0,17,2,0
8220,1275.0,13,1,2
8221,5885.6799999999985,27,2,0
8222,899.0,29,1,2
8223,1314.0,26,1,2
8224,501.0,29,1,2
8225,860.5,29,1,2
8226,989.5,24,1,2
8227,1142.5,29,1,2
8228,543.5,19,1,2
8229,3749.0,28,1,2
8230,40.0,28,1,2
8231,2352.0,28,1,2
8232,421.5,16,1,2
8233,2116.5,28,1,2
8234,394.0,28,1,2
