会员编号,money,recent,frequency
1077086466,1099.0,16,1
1077094954,594.0,16,1
1077095869,8453.0,16,1
1077096899,856.0,16,1
1077098224,1521.0,16,1
1077113735,2587.0,10,2
1077119990,6144.0,14,2
1077131605,4254.0,3,2
1077165636,1179.0,15,1
1077167303,1706.0,13,2
1077172305,894.0,15,1
1077215646,40.0,15,1
1077222126,31257.0,15,1
1077238381,4114.0,15,1
1077241349,1100.0,15,1
1077247085,9842.0,15,1
1077247953,757.5,15,1
1077252993,1001.5,15,1
1077253169,344.0,15,1
1077253305,567.0,15,1
1077255394,775.5,15,1
1077256645,1702.0,15,1
1077302876,930.5,14,1
1077310949,847.0,14,1
1077312864,1135.5,14,1
1077312884,750.0,14,1
1077313638,1731.5,14,1
1077314902,377.0,14,1
1077315413,1494.0,6,1
1077329343,1189.5,14,1
1077337794,967.5,14,1
1077345541,666.5,14,1
1077348511,2206.5,14,1
1077351712,2354.0,14,1
1077358544,1590.0,14,1
1077360509,5030.0,14,1
1077361475,40.0,14,1
1077363359,1910.0,14,1
1077369051,767.0,14,1
1077370341,2296.1,10,2
1077375549,1444.0,14,1
1077382432,5481.0,14,1
1077383683,636.0,10,1
1077383771,1139.5,14,1
1077387248,3987.0,14,1
1077388601,1591.0,14,1
1077392686,1156.5,14,1
1077396823,437.5,14,1
1077398256,40.0,14,1
1077399806,723.0,14,1
1077400487,1539.0,14,1
1077429130,979.5,13,1
1077436883,40.0,13,1
1077446011,3087.0,13,1
1077457598,2026.0,13,1
1077460133,2631.5,13,1
1077461298,2913.0,13,1
1077461299,4380.0,10,2
1077464222,1901.0,13,1
1077499387,1106.5,13,1
1077522517,40.0,13,1
1077524746,1744.0,13,1
1077537607,40.0,13,1
1077539793,917.5,13,1
1077545567,40.0,13,1
1077548454,3605.0,13,1
1077550125,1844.0,13,1
1077552169,838.0,13,1
1077560380,4604.0,13,1
1077561723,40.0,13,1
1077564881,52.0,13,1
1077565336,4707.0,13,1
1077566106,2751.0,13,1
1077567775,4881.5,13,1
1077607143,656.0,12,1
1077614441,3354.0,12,1
1077632734,2060.0,9,2
1077635384,3231.0,12,1
1077635410,1576.0,12,1
1077642057,611.5,12,1
1077647557,4908.0,12,1
1077649703,807.0,12,1
1077650597,6143.0,1,4
1077662888,519.0,12,1
1077693096,1031.0,12,1
1077716356,1226.5,12,1
1077725781,1245.0,5,1
1077727653,40.0,12,1
1077731703,4335.0,12,1
1077732250,5082.0,12,1
1077737651,11780.0,12,1
1077737929,659.0,12,1
1077741409,40.0,12,1
1077742891,40.0,12,1
1077742922,40.0,12,1
1077744437,2535.0,12,1
1077744657,642.5,12,1
1077744698,1594.0,12,1
1077745447,751.5,12,1
1077944427,418.0,11,1
1077948450,40.0,11,1
1077951356,734.0,11,1
1077956980,1072.0,11,1
1077958581,904.5,11,1
1077993999,761.5,11,1
1078006182,3650.5,6,2
1078012032,1438.0,11,1
1078017657,1264.5,11,1
1078018404,1296.0,11,1
1078019950,2780.0,11,1
1078021843,908.5,11,1
1078024256,523.0,11,1
1078025460,3072.0,11,1
1078067696,664.0,11,1
1078089528,1240.0,11,1
1078112130,11868.5,1,4
1078115625,1136.0,11,1
1078119231,1271.5,11,1
1078653257,1886.5,4,2
1078689442,893.5,10,1
1078699651,2654.0,10,1
1078719235,1297.0,10,1
1078720727,2347.0,1,3
1078730981,908.0,10,1
1078731478,323.0,10,1
1078736370,3691.5,10,1
1078739058,2102.0,10,1
1078740755,1579.0,10,1
1078744136,673.0,10,1
1078744627,728.0,10,1
1078795346,1627.0,9,1
1078903194,2877.0,9,1
1078912053,791.5,9,1
1078915400,1729.0,9,1
1078924404,912.5,9,1
1078930333,717.0,9,1
1078931205,1439.5,9,1
1078932412,714.5,9,1
1078935875,1183.0,9,1
1078939556,278.0,9,1
1078980022,489.0,8,1
1078981620,2582.0,8,1
1078982459,2123.11,8,1
1078983096,2187.0,8,1
1078985961,40.0,8,1
1078990645,40.0,8,1
1078993309,2043.5,5,2
1079011481,501.0,8,1
1079025731,2756.5,8,1
1079029722,1621.0,8,1
1079031756,40.0,8,1
1079036226,1348.5,8,1
1079039835,385.08,8,1
1079040028,809.0,8,1
1079052990,5684.5,8,1
1079053497,998.0,8,1
1079062535,1947.5,8,1
1079062573,19467.0,4,2
1079062659,2581.0,8,1
1079062700,1490.5,8,1
1079083422,40.0,7,1
1079143591,40.0,7,1
1079162063,1626.0,7,1
1079170891,778.5,7,1
1079187635,40.0,7,1
1079188980,1534.0,7,1
1079194611,4245.0,7,1
1079197495,40.0,7,1
1079199739,1006.5,4,2
1079225645,40.0,6,1
1079230290,40.0,6,1
1079237513,40.0,6,1
1079262155,1125.5,6,1
1079263314,4775.0,6,1
1079269302,2058.5,6,1
1079269975,40.0,6,1
1079275612,7487.0,6,1
1079275623,1941.0,6,1
1079280574,14237.0,6,1
1079333635,1781.0,6,1
1079338059,1759.0,6,1
1079349408,1010.0,6,1
1079357291,726.0,6,1
1079371854,1938.5,6,1
1079372634,40.0,6,1
1079372718,1701.5,6,1
1079376147,370.0,6,1
1079377182,40.0,6,1
1079379574,4577.0,6,1
1079385014,1312.0,6,1
1079385961,3122.0,6,1
1079386925,1992.0,6,1
1079392553,1285.5,6,1
1079417448,2313.0,5,1
1079440390,466.0,5,1
1079447092,1038.0,5,1
1079449350,508.0,5,1
1079458728,365.0,5,1
1079505804,591.0,5,1
1079506911,9909.0,5,1
1079526773,1645.0,5,1
1079532557,644.5,5,1
1079536635,806.0,5,1
1079538053,1048.5,5,1
1079538625,1234.0,5,1
1079540380,3441.0,5,1
1079554633,871.0,5,1
1079585980,2223.5,4,1
1079592007,1606.5,4,1
1079596726,997.0,4,1
1079597860,40.0,4,1
1079597977,964.0,4,1
1079599201,4968.0,4,1
1079653865,609.5,4,1
1079669124,559.0,4,1
1079672709,20438.0,4,1
1079676527,2664.0,4,1
1079682200,1194.5,4,1
1079683071,2661.0,4,1
1079687962,653.0,4,1
1079690113,5160.5,4,1
1079690763,40.0,4,1
1079691710,40.0,4,1
1079693986,5245.0,4,1
1079695527,1709.0,4,1
1079739679,5891.0,3,1
1079758382,1201.0,3,1
1079760880,486.0,3,1
1079761407,1729.0,3,1
1079762097,12501.0,3,1
1079791585,977.0,3,1
1079792445,1238.0,3,1
1079793374,705.0,3,1
1079793964,482.0,3,1
1079846691,497.5,3,1
1079853326,897.0,3,1
1079853459,40.0,3,1
1079857430,423.5,3,1
1079862875,735.0,3,1
1079873049,685.0,3,1
1079877069,40.0,3,1
1079879678,566.0,3,1
1079882921,1360.0,3,1
1079883736,2088.0,3,1
1079931384,40.0,2,1
1079946116,40.0,2,1
1079946151,40.0,2,1
1079950298,3549.0,2,1
1079961364,1905.5,2,1
1080037467,942.5,2,1
1080074375,40.0,2,1
1080080902,1126.0,2,1
1080081266,870.0,2,1
1080081905,40.0,2,1
1080099932,5052.0,2,1
1080113195,6598.0,2,1
1080118538,2195.0,2,1
1080122591,4277.0,2,1
1080128019,681.0,2,1
1080159511,5539.0,2,1
1080222032,40.0,1,1
1080227000,1233.0,1,1
1080254405,40.0,1,1
1080256637,3448.0,1,1
1080266767,575.5,1,1
1080283333,1156.0,1,1
1080292811,1358.0,1,1
1080293537,80.0,1,1
1080293597,505.0,1,1
1080298571,2799.5,1,1
1080300508,4363.0,1,1
1080301720,2448.0,1,1
1080306387,4907.0,1,1
1080308440,40.0,1,1
